date,mse_interaction,mse_baseline,mse_no_interaction,neg_log_likelihood_interaction,neg_log_likelihood_baseline,neg_log_likelihood_no_interaction
2020/11/01,17.15394590158433,0.6393963781468577,22.39775678314261,97.61474304185182,122.02213662053872,99.3788189125287
2020/12/15,117.7315457398438,0.6947877763029587,118.15791832593474,138.0279082124936,141.21444859872335,138.1069987191476
2021/05/15,134.79621268658258,0.46996646753257,127.44069298650108,136.37122320298087,142.7439740390409,137.19837329778346
2021/09/25,139.23466357988582,1.7014638549498229,134.16646127401927,135.30536964555623,137.60509341176368,135.97943540679384
2022/02/01,3007.798209478513,5.16004635304905,2779.3558767215936,180.88479596401552,206.6807488382398,180.66647312177247
2020/09/10,5.306812176974278,0.16601493586398,5.575061049770572,74.82472470374462,74.24426197091051,77.25855969976114
